,Unnamed: 0,positive_current,negative_current,total_current,acid_sqrt(J^2),acid_current,width,height,bond_start,bond_end,mapped_bond_start,mapped_bond_end,sid
33,33,4.667497,-28.08933,-23.421833,0.129868,3.65959,2.0,1.5,35,37,15,13,HAMGUX
34,34,2.641006,-41.896565,-39.255559,0.190006,5.354271,2.0,1.5,37,49,13,12,HAMGUX
35,35,19.232778,-9.752179,9.480599,0.119423,3.365269,2.0,1.5,37,69,13,14,HAMGUX
36,36,30.733397,-6.100387,24.63301,0.175907,4.956963,2.0,1.5,56,49,5,12,HAMGUX
37,37,16.980608,-8.731654,8.248953,0.118817,3.34818,2.0,1.5,58,56,3,5,HAMGUX
38,38,20.173603,-11.014568,9.159036,0.12219,3.443241,2.0,1.5,82,56,16,5,HAMGUX
39,39,17.198332,-9.021476,8.176855,0.104025,2.931357,2.0,1.5,59,58,4,3,HAMGUX
40,40,4.69992,-25.795172,-21.095252,0.1297,3.654879,2.0,1.5,59,61,4,2,HAMGUX
41,41,20.943549,-11.581241,9.362309,0.138898,3.914054,2.0,1.5,61,82,2,16,HAMGUX
42,42,30.124188,-6.800661,23.323526,0.179774,5.065921,2.0,1.5,50,61,6,2,HAMGUX
43,43,2.667464,-39.60332,-36.935855,0.178677,5.035007,2.0,1.5,50,63,6,7,HAMGUX
44,44,5.049997,-25.976282,-20.926285,0.13151,3.70587,2.0,1.5,63,65,7,8,HAMGUX
45,45,6.698273,-31.791087,-25.092814,0.137457,3.873466,2.0,1.5,63,71,7,9,HAMGUX
46,46,4.773428,-27.578018,-22.80459,0.117188,3.302284,2.0,1.5,65,40,8,10,HAMGUX
47,47,17.380261,-7.600155,9.780106,0.129612,3.652384,2.0,1.5,41,40,11,10,HAMGUX
48,48,6.400208,-30.022479,-23.622271,0.127625,3.596403,2.0,1.5,71,41,9,11,HAMGUX
49,49,2.507707,-40.31796,-37.810253,0.183739,5.177663,2.0,1.5,41,28,11,21,HAMGUX
50,50,30.593541,-6.061275,24.532266,0.182281,5.136558,2.0,1.5,42,28,18,21,HAMGUX
51,51,21.162454,-12.312396,8.850058,0.141072,3.975317,2.0,1.5,72,42,17,18,HAMGUX
52,52,16.155002,-9.29898,6.856021,0.120933,3.407825,2.0,1.5,43,42,19,18,HAMGUX
53,53,4.856597,-25.955292,-21.098695,0.107753,3.036403,2.0,1.5,43,44,19,20,HAMGUX
54,54,16.067339,-8.458693,7.608646,0.114116,3.215732,2.0,1.5,45,44,23,20,HAMGUX
55,55,5.23836,-27.593242,-22.354882,0.128789,3.629185,2.0,1.5,31,69,22,14,HAMGUX
56,56,17.18434,-8.402419,8.781921,0.119802,3.375957,2.0,1.5,33,31,1,22,HAMGUX
57,57,20.388535,-11.454905,8.933629,0.131745,3.712485,2.0,1.5,45,72,23,17,HAMGUX
58,58,2.957724,-38.82069,-35.862966,0.17435,4.91309,2.0,1.5,29,31,24,22,HAMGUX
59,59,28.736528,-6.765746,21.970782,0.166173,4.682655,2.0,1.5,29,45,24,23,HAMGUX
60,60,3.210268,-2.570613,0.639655,0.042374,1.194074,2.0,1.5,82,11,16,-1,HAMGUX
61,61,0.106866,-2.402221,-2.295354,0.034934,0.984428,2.0,1.5,71,11,9,-1,HAMGUX
62,62,2.434974,-3.629828,-1.194854,0.02618,0.737746,2.0,1.5,69,11,14,-1,HAMGUX
63,63,1.535487,-3.923589,-2.388102,0.025995,0.732515,2.0,1.5,72,11,17,-1,HAMGUX
64,64,1.418526,-29.027057,-27.608531,0.104956,2.95761,2.5,1.5,33,35,1,15,HAMGUX
65,65,1.240417,-30.544721,-29.304304,0.125993,3.5504,2.5,1.5,35,37,15,13,HAMGUX
66,66,0.619707,-43.25354,-42.633833,0.185562,5.22903,2.5,1.5,37,49,13,12,HAMGUX
67,67,11.026234,-10.106131,0.920102,0.100007,2.818138,2.5,1.5,37,69,13,14,HAMGUX
68,68,21.436746,-6.229884,15.206863,0.149067,4.200614,2.5,1.5,56,49,5,12,HAMGUX
69,69,11.378176,-8.735524,2.642651,0.09462,2.666338,2.5,1.5,58,56,3,5,HAMGUX
70,70,11.300154,-11.495461,-0.195307,0.104092,2.933256,2.5,1.5,82,56,16,5,HAMGUX
71,71,12.303308,-9.047416,3.255891,0.086458,2.436338,2.5,1.5,59,58,4,3,HAMGUX
72,72,1.335577,-27.943344,-26.607768,0.126572,3.566737,2.5,1.5,59,61,4,2,HAMGUX
73,73,11.772735,-12.315673,-0.542938,0.118717,3.34538,2.5,1.5,61,82,2,16,HAMGUX
74,74,20.356692,-7.713936,12.642756,0.152118,4.286588,2.5,1.5,50,61,6,2,HAMGUX
75,75,0.669978,-40.604748,-39.934769,0.173701,4.89478,2.5,1.5,50,63,6,7,HAMGUX
76,76,1.440511,-28.241513,-26.801001,0.126593,3.567323,2.5,1.5,63,65,7,8,HAMGUX
77,77,2.861274,-32.490013,-29.628739,0.12443,3.506365,2.5,1.5,63,71,7,9,HAMGUX
78,78,1.319629,-29.67634,-28.356711,0.11328,3.192166,2.5,1.5,65,40,8,10,HAMGUX
79,79,12.140146,-7.637309,4.502837,0.106692,3.006525,2.5,1.5,41,40,11,10,HAMGUX
80,80,2.809812,-30.732213,-27.9224,0.114817,3.235467,2.5,1.5,71,41,9,11,HAMGUX
81,81,0.617217,-41.004718,-40.387501,0.17867,5.034827,2.5,1.5,41,28,11,21,HAMGUX
82,82,20.876023,-6.62702,14.249004,0.154846,4.363458,2.5,1.5,42,28,18,21,HAMGUX
83,83,11.216069,-13.180014,-1.963945,0.112826,3.17938,2.5,1.5,72,42,17,18,HAMGUX
84,84,11.209569,-9.342096,1.867473,0.097655,2.751854,2.5,1.5,43,42,19,18,HAMGUX
85,85,1.401265,-27.995583,-26.594318,0.103638,2.920464,2.5,1.5,43,44,19,20,HAMGUX
86,86,10.939141,-8.568212,2.37093,0.093476,2.63409,2.5,1.5,45,44,23,20,HAMGUX
87,87,2.782641,-28.556272,-25.77363,0.12369,3.485518,2.5,1.5,31,69,22,14,HAMGUX
88,88,11.720966,-8.514121,3.206845,0.096461,2.718212,2.5,1.5,33,31,1,22,HAMGUX
89,89,10.647736,-11.965428,-1.317692,0.105505,2.973068,2.5,1.5,45,72,23,17,HAMGUX
90,90,0.734509,-39.986784,-39.252275,0.16918,4.76739,2.5,1.5,29,31,24,22,HAMGUX
91,91,18.751478,-7.025286,11.726192,0.14178,3.99528,2.5,1.5,29,45,24,23,HAMGUX
92,92,2.084377,-2.575519,-0.491142,0.043504,1.225911,2.5,1.5,82,11,16,-1,HAMGUX
93,93,0.32241,-2.367674,-2.045264,0.03258,0.918072,2.5,1.5,71,11,9,-1,HAMGUX
94,94,0.804861,-4.388811,-3.583949,0.024519,0.690927,2.5,1.5,69,11,14,-1,HAMGUX
95,95,0.527087,-4.048025,-3.520938,0.025494,0.718397,2.5,1.5,72,11,17,-1,HAMGUX
96,96,0.0,-27.86927,-27.86927,0.093147,2.624822,3.0,1.5,33,35,1,15,HAMGUX
97,97,1.039989,-25.164634,-24.124645,0.108985,3.071144,3.0,1.5,35,37,15,13,HAMGUX
98,98,0.032536,-37.681915,-37.649379,0.165713,4.669705,3.0,1.5,37,49,13,12,HAMGUX
99,99,2.19454,-10.026833,-7.832293,0.065073,1.833705,3.0,1.5,37,69,13,14,HAMGUX
100,100,11.142092,-6.392406,4.749686,0.09939,2.800738,3.0,1.5,56,49,5,12,HAMGUX
101,101,10.112736,-8.865755,1.246981,0.083805,2.361566,3.0,1.5,58,56,3,5,HAMGUX
102,102,2.15525,-11.49943,-9.34418,0.074093,2.087902,3.0,1.5,82,56,16,5,HAMGUX
103,103,13.018636,-8.951017,4.067618,0.074711,2.105301,3.0,1.5,59,58,4,3,HAMGUX
104,104,1.611932,-22.951956,-21.340024,0.109144,3.075601,3.0,1.5,59,61,4,2,HAMGUX
105,105,2.629201,-12.846572,-10.217371,0.086283,2.43139,3.0,1.5,61,82,2,16,HAMGUX
106,106,9.891083,-9.117665,0.773419,0.102478,2.887758,3.0,1.5,50,61,6,2,HAMGUX
107,107,0.026626,-34.867687,-34.841061,0.154199,4.345227,3.0,1.5,50,63,6,7,HAMGUX
108,108,0.546563,-23.573311,-23.026748,0.107288,3.023319,3.0,1.5,63,65,7,8,HAMGUX
109,109,3.36582,-31.915206,-28.549385,0.120073,3.383598,3.0,1.5,63,71,7,9,HAMGUX
110,110,0.0,-28.103928,-28.103928,0.10216,2.878802,3.0,1.5,65,40,8,10,HAMGUX
111,111,10.759893,-7.664649,3.095243,0.09664,2.723256,3.0,1.5,41,40,11,10,HAMGUX
112,112,3.33536,-30.194645,-26.859284,0.109846,3.095384,3.0,1.5,71,41,9,11,HAMGUX
113,113,0.000635,-35.103678,-35.103043,0.158779,4.474288,3.0,1.5,41,28,11,21,HAMGUX
114,114,9.696699,-7.084181,2.612519,0.103673,2.921446,3.0,1.5,42,28,18,21,HAMGUX
115,115,1.339739,-13.33713,-11.997391,0.057331,1.615553,3.0,1.5,72,42,17,18,HAMGUX
116,116,10.109389,-9.469419,0.63997,0.088075,2.481911,3.0,1.5,43,42,19,18,HAMGUX
117,117,0.0,-26.715397,-26.715397,0.092931,2.618754,3.0,1.5,43,44,19,20,HAMGUX
118,118,9.653835,-8.651698,1.002137,0.085047,2.396585,3.0,1.5,45,44,23,20,HAMGUX
119,119,3.489878,-27.899651,-24.409774,0.120758,3.402884,3.0,1.5,31,69,22,14,HAMGUX
120,120,10.443977,-8.88548,1.558496,0.086548,2.438883,3.0,1.5,33,31,1,22,HAMGUX
121,121,1.358273,-11.971191,-10.612918,0.060333,1.700142,3.0,1.5,45,72,23,17,HAMGUX
122,122,0.079557,-34.697964,-34.618407,0.150277,4.234721,3.0,1.5,29,31,24,22,HAMGUX
123,123,8.199356,-7.148342,1.051014,0.097326,2.742593,3.0,1.5,29,45,24,23,HAMGUX
124,124,2.595405,-2.571863,0.023542,0.045609,1.285238,3.0,1.5,82,11,16,-1,HAMGUX
125,125,1.061223,-2.307284,-1.246061,0.028829,0.812382,3.0,1.5,71,11,9,-1,HAMGUX
126,126,0.297403,-5.158538,-4.861135,0.022218,0.626086,3.0,1.5,69,11,14,-1,HAMGUX
127,127,0.387011,-4.206111,-3.8191,0.02216,0.624443,3.0,1.5,72,11,17,-1,HAMGUX
128,128,0.0,-13.360522,-13.360522,0.043022,1.212326,3.5,1.5,33,35,1,15,HAMGUX
129,129,7.077151,-8.08872,-1.011569,0.059913,1.688321,3.5,1.5,35,37,15,13,HAMGUX
130,130,0.053954,-26.685901,-26.631946,0.119924,3.379386,3.5,1.5,37,49,13,12,HAMGUX
131,131,4.663425,-3.916188,0.747238,0.033024,0.930606,3.5,1.5,37,69,13,14,HAMGUX
132,132,6.033368,-5.711621,0.321747,0.055464,1.562939,3.5,1.5,56,49,5,12,HAMGUX
133,133,10.549954,-8.860388,1.689565,0.083689,2.358313,3.5,1.5,58,56,3,5,HAMGUX
134,134,4.221519,-4.329449,-0.10793,0.031798,0.896042,3.5,1.5,82,56,16,5,HAMGUX
135,135,13.843783,-9.009645,4.834138,0.074755,2.10654,3.5,1.5,59,58,4,3,HAMGUX
136,136,9.739155,-8.076091,1.663063,0.067663,1.906715,3.5,1.5,59,61,4,2,HAMGUX
137,137,6.437639,-9.465247,-3.027608,0.07546,2.126417,3.5,1.5,61,82,2,16,HAMGUX
138,138,5.777103,-12.019063,-6.24196,0.071918,2.026613,3.5,1.5,50,61,6,2,HAMGUX
139,139,0.068976,-23.409325,-23.340348,0.109941,3.098059,3.5,1.5,50,63,6,7,HAMGUX
140,140,2.838651,-6.637817,-3.799165,0.045915,1.293871,3.5,1.5,63,65,7,8,HAMGUX
141,141,3.348024,-32.016169,-28.668145,0.11998,3.380978,3.5,1.5,63,71,7,9,HAMGUX
142,142,0.0,-12.543253,-12.543253,0.0464,1.307539,3.5,1.5,65,40,8,10,HAMGUX
143,143,7.715337,-6.900398,0.814939,0.083228,2.345306,3.5,1.5,41,40,11,10,HAMGUX
144,144,3.322297,-30.252621,-26.930323,0.10973,3.092126,3.5,1.5,71,41,9,11,HAMGUX
145,145,0.006159,-23.599758,-23.593599,0.113572,3.200399,3.5,1.5,41,28,11,21,HAMGUX
146,146,3.397444,-6.683936,-3.286492,0.059591,1.679246,3.5,1.5,42,28,18,21,HAMGUX
147,147,4.711541,-5.953489,-1.241948,0.047692,1.343919,3.5,1.5,72,42,17,18,HAMGUX
148,148,11.208162,-9.615158,1.593004,0.09139,2.575315,3.5,1.5,43,42,19,18,HAMGUX
149,149,0.0,-11.997681,-11.997681,0.042135,1.187352,3.5,1.5,43,44,19,20,HAMGUX
150,150,7.171933,-7.921669,-0.749736,0.074284,2.093281,3.5,1.5,45,44,23,20,HAMGUX
151,151,4.212058,-27.89257,-23.680512,0.121061,3.411441,3.5,1.5,31,69,22,14,HAMGUX
152,152,11.819272,-9.096364,2.722908,0.089999,2.536129,3.5,1.5,33,31,1,22,HAMGUX
153,153,4.052701,-4.649512,-0.59681,0.027101,0.763692,3.5,1.5,45,72,23,17,HAMGUX
154,154,0.216354,-23.690003,-23.473649,0.107452,3.027938,3.5,1.5,29,31,24,22,HAMGUX
155,155,3.19303,-6.371082,-3.178051,0.058443,1.646902,3.5,1.5,29,45,24,23,HAMGUX
156,156,5.222314,-3.165292,2.057022,0.058186,1.639657,3.5,1.5,82,11,16,-1,HAMGUX
157,157,2.489073,-2.058686,0.430387,0.025917,0.73033,3.5,1.5,71,11,9,-1,HAMGUX
158,158,1.039853,-5.53982,-4.499967,0.021091,0.594343,3.5,1.5,69,11,14,-1,HAMGUX
159,159,0.916045,-3.667504,-2.751459,0.018326,0.516429,3.5,1.5,72,11,17,-1,HAMGUX
160,160,0.0,-3.467627,-3.467627,0.007586,0.213767,4.0,1.5,33,35,1,15,HAMGUX
161,161,10.449664,-4.871288,5.578376,0.118132,3.328882,4.0,1.5,35,37,15,13,HAMGUX
162,162,0.053672,-16.641783,-16.58811,0.070866,1.996953,4.0,1.5,37,49,13,12,HAMGUX
0,0,18.192162,-8.712749,9.479413,0.113258,3.191539,1.5,1.5,39,106,1,22,QENJOI
1,1,8.457518,-18.906606,-10.449088,0.099527,2.804601,1.5,1.5,39,41,1,15,QENJOI
2,2,8.861898,-18.186691,-9.324793,0.115238,3.247336,1.5,1.5,41,43,15,13,QENJOI
3,3,10.1592,-23.312978,-13.153778,0.124849,3.51817,1.5,1.5,76,43,14,13,QENJOI
4,4,4.950239,-29.525275,-24.575037,0.164195,4.62691,1.5,1.5,43,36,13,12,QENJOI
5,5,4.422171,-30.637766,-26.215594,0.170775,4.812346,1.5,1.5,36,111,12,5,QENJOI
6,6,7.695864,-18.542032,-10.846167,0.114023,3.213111,1.5,1.5,111,112,5,3,QENJOI
7,7,8.366142,-16.841561,-8.475418,0.087877,2.476316,1.5,1.5,112,113,3,4,QENJOI
8,8,18.271945,-8.202519,10.069426,0.115785,3.262766,1.5,1.5,114,113,2,4,QENJOI
9,9,29.329126,-4.964333,24.364793,0.161629,4.554599,1.5,1.5,115,114,6,2,QENJOI
10,10,29.272862,-4.792299,24.480563,0.164117,4.624706,1.5,1.5,116,115,7,6,QENJOI
11,11,18.140354,-8.513413,9.62694,0.117104,3.299923,1.5,1.5,117,116,8,7,QENJOI
12,12,8.282296,-18.739916,-10.45762,0.100398,2.829154,1.5,1.5,117,118,8,10,QENJOI
13,13,23.418813,-10.084098,13.334715,0.125665,3.541157,1.5,1.5,119,29,11,9,QENJOI
14,14,9.905065,-9.756492,0.148573,0.103229,2.90894,1.5,1.5,29,110,9,-1,QENJOI
15,15,9.609863,-23.469328,-13.859465,0.125297,3.530805,1.5,1.5,116,29,7,9,QENJOI
16,16,8.351124,-18.675104,-10.32398,0.118723,3.345535,1.5,1.5,118,119,10,11,QENJOI
17,17,9.991783,-23.461105,-13.469322,0.123442,3.478535,1.5,1.5,106,76,22,14,QENJOI
18,18,9.780754,-10.31374,-0.532986,0.102751,2.895465,1.5,1.5,76,110,14,-1,QENJOI
19,19,9.221903,-9.316111,-0.094208,0.093623,2.638233,1.5,1.5,27,110,16,-1,QENJOI
20,20,9.064403,-24.880856,-15.816452,0.132544,3.735017,1.5,1.5,27,114,16,2,QENJOI
21,21,23.563067,-9.499145,14.063922,0.122963,3.465017,1.5,1.5,27,111,16,5,QENJOI
22,22,4.902956,-30.052426,-25.14947,0.168249,4.741172,1.5,1.5,52,53,21,18,QENJOI
23,23,4.633625,-29.934019,-25.300394,0.169061,4.764029,1.5,1.5,119,52,11,21,QENJOI
24,24,7.33779,-19.243381,-11.90559,0.123158,3.470521,1.5,1.5,53,54,18,19,QENJOI
25,25,23.390134,-9.579,13.811134,0.129538,3.650302,1.5,1.5,80,53,17,18,QENJOI
26,26,9.43142,-9.438287,-0.006867,0.094217,2.654967,1.5,1.5,80,110,17,-1,QENJOI
27,27,19.679806,-6.577058,13.102748,0.09905,2.791156,1.5,1.5,55,54,20,19,QENJOI
28,28,17.742396,-7.824026,9.91837,0.107146,3.019308,1.5,1.5,56,55,23,20,QENJOI
29,29,23.377972,-9.451571,13.926402,0.125569,3.538468,1.5,1.5,56,80,23,17,QENJOI
30,30,29.039118,-5.178119,23.860999,0.157374,4.434703,1.5,1.5,105,56,24,23,QENJOI
31,31,28.931005,-5.203226,23.727779,0.158191,4.457718,1.5,1.5,106,105,22,24,QENJOI
32,32,15.061869,-9.618057,5.443812,0.108468,3.056575,2.0,1.5,39,106,1,22,QENJOI
33,33,5.16817,-24.767808,-19.599638,0.10285,2.89825,2.0,1.5,39,41,1,15,QENJOI
34,34,5.602873,-24.44225,-18.839377,0.119005,3.353482,2.0,1.5,41,43,15,13,QENJOI
35,35,6.546203,-27.508247,-20.962044,0.124903,3.51969,2.0,1.5,76,43,14,13,QENJOI
36,36,2.607695,-37.669581,-35.061886,0.172974,4.874314,2.0,1.5,43,36,13,12,QENJOI
37,37,2.393631,-40.639827,-38.246196,0.184579,5.201323,2.0,1.5,36,111,12,5,QENJOI
38,38,4.713258,-24.750018,-20.036759,0.117546,3.312371,2.0,1.5,111,112,5,3,QENJOI
39,39,5.233368,-22.173949,-16.94058,0.090633,2.553995,2.0,1.5,112,113,3,4,QENJOI
40,40,15.96038,-9.118472,6.841908,0.113679,3.203405,2.0,1.5,114,113,2,4,QENJOI
41,41,28.983295,-6.132167,22.851128,0.163681,4.612434,2.0,1.5,115,114,6,2,QENJOI
42,42,28.984664,-6.129876,22.854789,0.165917,4.675446,2.0,1.5,116,115,7,6,QENJOI
43,43,15.001946,-9.468986,5.53296,0.112056,3.15767,2.0,1.5,117,116,8,7,QENJOI
44,44,4.962942,-24.730209,-19.767267,0.103715,2.922621,2.0,1.5,117,118,8,10,QENJOI
45,45,20.639466,-11.706826,8.932641,0.124138,3.498149,2.0,1.5,119,29,11,9,QENJOI
46,46,7.102961,-12.525077,-5.422116,0.100823,2.841126,2.0,1.5,29,110,9,-1,QENJOI
47,47,6.100426,-29.780164,-23.679739,0.129967,3.662394,2.0,1.5,116,29,7,9,QENJOI
48,48,5.125027,-25.158974,-20.033947,0.122807,3.46063,2.0,1.5,118,119,10,11,QENJOI
49,49,6.360826,-28.064845,-21.704019,0.12388,3.490856,2.0,1.5,106,76,22,14,QENJOI
50,50,6.88626,-12.867216,-5.980956,0.100625,2.835548,2.0,1.5,76,110,14,-1,QENJOI
51,51,6.150462,-12.559583,-6.409121,0.092157,2.596929,2.0,1.5,27,110,16,-1,QENJOI
52,52,5.670158,-30.881829,-25.211671,0.136187,3.837676,2.0,1.5,27,114,16,2,QENJOI
53,53,20.747887,-11.148776,9.599111,0.12075,3.402655,2.0,1.5,27,111,16,5,QENJOI
54,54,2.629446,-38.47231,-35.842864,0.17643,4.971686,2.0,1.5,52,53,21,18,QENJOI
55,55,2.441855,-39.442257,-37.000403,0.181396,5.11163,2.0,1.5,119,52,11,21,QENJOI
56,56,4.426666,-24.953122,-20.526456,0.12623,3.557084,2.0,1.5,53,54,18,19,QENJOI
57,57,20.013253,-11.239813,8.773441,0.124938,3.520692,2.0,1.5,80,53,17,18,QENJOI
58,58,6.401708,-12.381291,-5.979583,0.092191,2.597885,2.0,1.5,80,110,17,-1,QENJOI
59,59,17.216207,-7.497333,9.718874,0.09794,2.7599,2.0,1.5,55,54,20,19,QENJOI
60,60,14.968857,-8.606947,6.361909,0.103576,2.918719,2.0,1.5,56,55,23,20,QENJOI
61,61,20.033947,-11.279146,8.754801,0.121357,3.419771,2.0,1.5,56,80,23,17,QENJOI
62,62,28.94259,-6.595045,22.347545,0.160468,4.521902,2.0,1.5,105,56,24,23,QENJOI
63,63,28.521374,-6.69485,21.826523,0.159956,4.507452,2.0,1.5,106,105,22,24,QENJOI
64,64,10.163118,-9.689257,0.473861,0.087837,2.475196,2.5,1.5,39,106,1,22,QENJOI
65,65,1.483286,-26.860768,-25.377482,0.098611,2.778796,2.5,1.5,39,41,1,15,QENJOI
66,66,1.614516,-26.536024,-24.921508,0.113213,3.190287,2.5,1.5,41,43,15,13,QENJOI
67,67,3.288446,-27.914508,-24.626062,0.118111,3.328293,2.5,1.5,76,43,14,13,QENJOI
68,68,0.579782,-38.306584,-37.726802,0.168362,4.744351,2.5,1.5,43,36,13,12,QENJOI
69,69,0.539241,-41.581042,-41.0418,0.17857,5.032011,2.5,1.5,36,111,12,5,QENJOI
70,70,1.290712,-26.953344,-25.662631,0.112396,3.167263,2.5,1.5,111,112,5,3,QENJOI
71,71,1.497738,-23.216753,-21.719015,0.084922,2.393065,2.5,1.5,112,113,3,4,QENJOI
72,72,10.95885,-9.105815,1.853035,0.093127,2.624251,2.5,1.5,114,113,2,4,QENJOI
73,73,20.084177,-6.442463,13.641713,0.138517,3.903314,2.5,1.5,115,114,6,2,QENJOI
74,74,20.197666,-6.385179,13.812486,0.139197,3.922479,2.5,1.5,116,115,7,6,QENJOI
75,75,10.38048,-9.524359,0.856122,0.091971,2.591697,2.5,1.5,117,116,8,7,QENJOI
76,76,1.551071,-27.227621,-25.67655,0.099223,2.796055,2.5,1.5,117,118,8,10,QENJOI
77,77,11.285442,-12.174683,-0.889241,0.10015,2.82217,2.5,1.5,119,29,11,9,QENJOI
78,78,2.606167,-14.175351,-11.569184,0.089613,2.525238,2.5,1.5,29,110,9,-1,QENJOI
79,79,3.117876,-31.018461,-27.900585,0.124089,3.496754,2.5,1.5,116,29,7,9,QENJOI
80,80,1.515632,-27.184208,-25.668576,0.117735,3.317694,2.5,1.5,118,119,10,11,QENJOI
81,81,3.186756,-28.52306,-25.336304,0.117647,3.315221,2.5,1.5,106,76,22,14,QENJOI
82,82,2.412321,-14.819607,-12.407286,0.089869,2.532464,2.5,1.5,76,110,14,-1,QENJOI
83,83,2.301909,-14.383162,-12.081253,0.082998,2.338827,2.5,1.5,27,110,16,-1,QENJOI
84,84,2.803464,-31.757825,-28.954361,0.131361,3.701665,2.5,1.5,27,114,16,2,QENJOI
85,85,11.444317,-11.600056,-0.15574,0.098276,2.769361,2.5,1.5,27,111,16,5,QENJOI
86,86,0.640646,-39.162894,-38.522248,0.171812,4.841574,2.5,1.5,52,53,21,18,QENJOI
87,87,0.549857,-40.254049,-39.704193,0.176581,4.975958,2.5,1.5,119,52,11,21,QENJOI
88,88,1.194606,-26.749803,-25.555197,0.121377,3.420332,2.5,1.5,53,54,18,19,QENJOI
89,89,10.7266,-11.748284,-1.021685,0.10026,2.825264,2.5,1.5,80,53,17,18,QENJOI
90,90,3.085603,-13.874203,-10.788601,0.084173,2.371947,2.5,1.5,80,110,17,-1,QENJOI
91,91,12.376767,-7.41399,4.962777,0.083242,2.345705,2.5,1.5,55,54,20,19,QENJOI
92,92,10.173013,-8.637788,1.535225,0.084645,2.385243,2.5,1.5,56,55,23,20,QENJOI
93,93,11.054325,-11.841252,-0.786928,0.09739,2.744393,2.5,1.5,56,80,23,17,QENJOI
94,94,20.058492,-6.927172,13.13132,0.135189,3.809557,2.5,1.5,105,56,24,23,QENJOI
95,95,19.45404,-6.970575,12.483464,0.134568,3.792038,2.5,1.5,106,105,22,24,QENJOI
96,96,9.151148,-9.787186,-0.636038,0.080384,2.26517,3.0,1.5,39,106,1,22,QENJOI
97,97,0.0,-25.896159,-25.896159,0.088663,2.498461,3.0,1.5,39,41,1,15,QENJOI
98,98,0.833107,-22.465903,-21.632796,0.098683,2.780837,3.0,1.5,41,43,15,13,QENJOI
99,99,3.726304,-27.416761,-23.690457,0.115912,3.266338,3.0,1.5,76,43,14,13,QENJOI
100,100,0.007957,-32.917289,-32.909332,0.150135,4.230714,3.0,1.5,43,36,13,12,QENJOI
101,101,0.021903,-35.6456,-35.623697,0.157111,4.427306,3.0,1.5,36,111,12,5,QENJOI
102,102,0.294204,-23.110971,-22.816766,0.09816,2.766098,3.0,1.5,111,112,5,3,QENJOI
103,103,0.096546,-21.481478,-21.384932,0.073959,2.084115,3.0,1.5,112,113,3,4,QENJOI
104,104,9.675825,-9.395118,0.280707,0.084749,2.388173,3.0,1.5,114,113,2,4,QENJOI
105,105,10.530828,-6.683905,3.846924,0.094949,2.675606,3.0,1.5,115,114,6,2,QENJOI
106,106,10.96949,-6.428193,4.541296,0.094674,2.667853,3.0,1.5,116,115,7,6,QENJOI
107,107,9.593942,-9.621138,-0.027196,0.08514,2.399188,3.0,1.5,117,116,8,7,QENJOI
108,108,0.0,-25.987754,-25.987754,0.087834,2.475113,3.0,1.5,117,118,8,10,QENJOI
109,109,1.796201,-12.174937,-10.378736,0.061342,1.728578,3.0,1.5,119,29,11,9,QENJOI
110,110,0.065518,-14.856423,-14.790904,0.077393,2.180878,3.0,1.5,29,110,9,-1,QENJOI
111,111,3.610462,-31.31305,-27.702588,0.121766,3.431294,3.0,1.5,116,29,7,9,QENJOI
112,112,3.681941,-22.619841,-18.9379,0.103469,2.915683,3.0,1.5,118,119,10,11,QENJOI
113,113,3.752559,-27.989544,-24.236985,0.11573,3.261208,3.0,1.5,106,76,22,14,QENJOI
114,114,0.011755,-17.040946,-17.02919,0.078303,2.206542,3.0,1.5,76,110,14,-1,QENJOI
115,115,3.226845,-14.879919,-11.653074,0.091687,2.58368,3.0,1.5,27,110,16,-1,QENJOI
116,116,3.444577,-31.75986,-28.315283,0.128771,3.6287,3.0,1.5,27,114,16,2,QENJOI
117,117,1.927288,-11.853707,-9.926419,0.06257,1.763199,3.0,1.5,27,111,16,5,QENJOI
118,118,0.453725,-33.859772,-33.406048,0.153944,4.338041,3.0,1.5,52,53,21,18,QENJOI
119,119,0.327945,-34.293613,-33.965668,0.156933,4.422271,3.0,1.5,119,52,11,21,QENJOI
120,120,0.322537,-22.189668,-21.867131,0.104102,2.933542,3.0,1.5,53,54,18,19,QENJOI
121,121,1.753674,-11.794073,-10.040399,0.061793,1.741289,3.0,1.5,80,53,17,18,QENJOI
122,122,2.745228,-14.9768,-12.231572,0.149306,4.207348,3.0,1.5,80,110,17,-1,QENJOI
123,123,12.212493,-7.411377,4.801116,0.074389,2.096233,3.0,1.5,55,54,20,19,QENJOI
124,124,9.0418,-8.732516,0.309284,0.077323,2.178917,3.0,1.5,56,55,23,20,QENJOI
125,125,4.582545,-11.854759,-7.272214,0.073947,2.083779,3.0,1.5,56,80,23,17,QENJOI
126,126,12.625418,-7.069844,5.555575,0.095981,2.704698,3.0,1.5,105,56,24,23,QENJOI
127,127,11.48064,-7.090166,4.390474,0.096859,2.729422,3.0,1.5,106,105,22,24,QENJOI
0,0,9.032482,-17.489594,-8.457112,0.113022,3.184898,1.5,1.5,59,34,22,1,EREDUA
1,1,17.393877,-9.015836,8.378042,0.093191,2.626055,1.5,1.5,36,34,15,1,EREDUA
2,2,23.170258,-10.050809,13.119448,0.120614,3.398845,1.5,1.5,31,90,13,14,EREDUA
